WCRNumber,mean_ci_upper,pump_loc,mean_ci_lower,TotalCompletedDepth,tot_depth_msh,gwl_2019,gsp_name,high_10,lowering_cost_high_10,deepening_cost_high_10,low_10,lowering_cost_low_10,deepening_cost_low_10,total_cost_high_10,total_cost_low_10,high_20,lowering_cost_high_20,deepening_cost_high_20,low_20,lowering_cost_low_20,deepening_cost_low_20,total_cost_high_20,total_cost_low_20,high_30,lowering_cost_high_30,deepening_cost_high_30,low_30,lowering_cost_low_30,deepening_cost_low_30,total_cost_high_30,total_cost_low_30,high_40,lowering_cost_high_40,deepening_cost_high_40,low_40,lowering_cost_low_40,deepening_cost_low_40,total_cost_high_40,total_cost_low_40,high_50,lowering_cost_high_50,deepening_cost_high_50,low_50,lowering_cost_low_50,deepening_cost_low_50,total_cost_high_50,total_cost_low_50,high_60,lowering_cost_high_60,deepening_cost_high_60,low_60,lowering_cost_low_60,deepening_cost_low_60,total_cost_high_60,total_cost_low_60,high_70,lowering_cost_high_70,deepening_cost_high_70,low_70,lowering_cost_low_70,deepening_cost_low_70,total_cost_high_70,total_cost_low_70,high_80,lowering_cost_high_80,deepening_cost_high_80,low_80,lowering_cost_low_80,deepening_cost_low_80,total_cost_high_80,total_cost_low_80,high_90,lowering_cost_high_90,deepening_cost_high_90,low_90,lowering_cost_low_90,deepening_cost_low_90,total_cost_high_90,total_cost_low_90,high_100,lowering_cost_high_100,deepening_cost_high_100,low_100,lowering_cost_low_100,deepening_cost_low_100,total_cost_high_100,total_cost_low_100,high_110,lowering_cost_high_110,deepening_cost_high_110,low_110,lowering_cost_low_110,deepening_cost_low_110,total_cost_high_110,total_cost_low_110,high_120,lowering_cost_high_120,deepening_cost_high_120,low_120,lowering_cost_low_120,deepening_cost_low_120,total_cost_high_120,total_cost_low_120,high_130,lowering_cost_high_130,deepening_cost_high_130,low_130,lowering_cost_low_130,deepening_cost_low_130,total_cost_high_130,total_cost_low_130,high_140,lowering_cost_high_140,deepening_cost_high_140,low_140,lowering_cost_low_140,deepening_cost_low_140,total_cost_high_140,total_cost_low_140,high_150,lowering_cost_high_150,deepening_cost_high_150,low_150,lowering_cost_low_150,deepening_cost_low_150,total_cost_high_150,total_cost_low_150,high_160,lowering_cost_high_160,deepening_cost_high_160,low_160,lowering_cost_low_160,deepening_cost_low_160,total_cost_high_160,total_cost_low_160,high_170,lowering_cost_high_170,deepening_cost_high_170,low_170,lowering_cost_low_170,deepening_cost_low_170,total_cost_high_170,total_cost_low_170,high_180,lowering_cost_high_180,deepening_cost_high_180,low_180,lowering_cost_low_180,deepening_cost_low_180,total_cost_high_180,total_cost_low_180,high_190,lowering_cost_high_190,deepening_cost_high_190,low_190,lowering_cost_low_190,deepening_cost_low_190,total_cost_high_190,total_cost_low_190,high_200,lowering_cost_high_200,deepening_cost_high_200,low_200,lowering_cost_low_200,deepening_cost_low_200,total_cost_high_200,total_cost_low_200,high_210,lowering_cost_high_210,deepening_cost_high_210,low_210,lowering_cost_low_210,deepening_cost_low_210,total_cost_high_210,total_cost_low_210,high_220,lowering_cost_high_220,deepening_cost_high_220,low_220,lowering_cost_low_220,deepening_cost_low_220,total_cost_high_220,total_cost_low_220,high_230,lowering_cost_high_230,deepening_cost_high_230,low_230,lowering_cost_low_230,deepening_cost_low_230,total_cost_high_230,total_cost_low_230,high_240,lowering_cost_high_240,deepening_cost_high_240,low_240,lowering_cost_low_240,deepening_cost_low_240,total_cost_high_240,total_cost_low_240,high_250,lowering_cost_high_250,deepening_cost_high_250,low_250,lowering_cost_low_250,deepening_cost_low_250,total_cost_high_250,total_cost_low_250,high_260,lowering_cost_high_260,deepening_cost_high_260,low_260,lowering_cost_low_260,deepening_cost_low_260,total_cost_high_260,total_cost_low_260,high_270,lowering_cost_high_270,deepening_cost_high_270,low_270,lowering_cost_low_270,deepening_cost_low_270,total_cost_high_270,total_cost_low_270,high_280,lowering_cost_high_280,deepening_cost_high_280,low_280,lowering_cost_low_280,deepening_cost_low_280,total_cost_high_280,total_cost_low_280,high_290,lowering_cost_high_290,deepening_cost_high_290,low_290,lowering_cost_low_290,deepening_cost_low_290,total_cost_high_290,total_cost_low_290,high_300,lowering_cost_high_300,deepening_cost_high_300,low_300,lowering_cost_low_300,deepening_cost_low_300,total_cost_high_300,total_cost_low_300,mt_ft_bls,high_mt,lowering_cost_high_mt,deepening_cost_high_mt,low_mt,lowering_cost_low_mt,deepening_cost_low_mt,total_cost_high_mt,total_cost_low_mt
WCR0045552,257.24753494970116,255.19600119731254,253.14446744492392,485,455,158.99647511862676,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885,failing,20185.55325550761,11500,failing,19775.246505029885,11500,31685.55325550761,31275.246505029885,258.50575640808677,failing,20185.55325550761,0,failing,19775.246505029885,0,20185.55325550761,19775.246505029885
WCR0046587,213.12608345493675,211.07807691424978,209.0300703735628,400,370,89.11843556803473,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,16096.992962643719,0,active,0,0,16096.992962643719,0,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,248.5805094820467,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326
WCR0047390,265.0210050621056,262.9688898594178,260.91677465673,NA,265.0210050621056,183.81059191419837,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,410.4230405375574,0,active,0,0,410.4230405375574,0,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,failing,410.4230405375574,11500,failing,0,11500,11910.423040537557,11500,264.4251856734062,failing,410.4230405375574,0,active,0,0,410.4230405375574,0
WCR0047413,352.8979212106413,350.8399186848885,348.78191615913573,670,640,190.5901364629595,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,29121.808384086427,0,active,0,0,29121.808384086427,0,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,failing,29121.808384086427,0,failing,28710.20787893587,0,29121.808384086427,28710.20787893587,260.10669645970836,active,0,0,active,0,0,0,0
WCR0051210,430.15363638215223,428.0912834486792,426.0289305152061,820,790,142.89673509940638,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,36397.106948479384,0,failing,35984.636361784775,0,36397.106948479384,35984.636361784775,failing,36397.106948479384,0,failing,35984.636361784775,0,36397.106948479384,35984.636361784775,312.2589505084998,active,0,0,active,0,0,0,0
WCR0051211,200.1236014705963,198.07671470252103,196.02982793444576,380,350,142.89673509940638,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,failing,15397.017206555423,11500,failing,14987.63985294037,11500,26897.01720655542,26487.63985294037,312.2589505084998,failing,15397.017206555423,0,failing,14987.63985294037,0,15397.017206555423,14987.63985294037
WCR0051212,157.04276517745728,155,152.95723482254272,290,260,85.5954784321989,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,10704.276517745728,0,active,0,0,10704.276517745728,0,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,0,failing,10295.723482254272,0,10704.276517745728,10295.723482254272,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274,312.2589505084998,failing,10704.276517745728,11500,failing,10295.723482254272,11500,22204.276517745726,21795.723482254274
WCR0051567,192.31592268596015,190.26972730023232,188.2235319145045,360,330,158.99647511862676,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,14177.64680854955,0,active,0,0,14177.64680854955,0,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,failing,14177.64680854955,11500,failing,13768.407731403986,11500,25677.64680854955,25268.407731403986,258.50575640808677,failing,14177.64680854955,0,failing,13768.407731403986,0,14177.64680854955,13768.407731403986
WCR0058610,213.12608345493675,211.07807691424978,209.0300703735628,400,370,80.39731501579907,Kern River,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,16096.992962643719,0,active,0,0,16096.992962643719,0,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,269.7611020308142,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326
WCR0059924,213.12608345493675,211.07807691424978,209.0300703735628,400,370,204.79895733260028,Kern River,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,failing,16096.992962643719,11500,failing,15687.391654506326,11500,27596.99296264372,27187.391654506326,317.0066875651545,failing,16096.992962643719,0,failing,15687.391654506326,0,16096.992962643719,15687.391654506326
