WCRNumber,mean_ci_upper,pump_loc,mean_ci_lower,TotalCompletedDepth,tot_depth_msh,gwl_2019,gsp_name,high_10,lowering_cost_high_10,deepening_cost_high_10,low_10,lowering_cost_low_10,deepening_cost_low_10,total_cost_high_10,total_cost_low_10,high_20,lowering_cost_high_20,deepening_cost_high_20,low_20,lowering_cost_low_20,deepening_cost_low_20,total_cost_high_20,total_cost_low_20,high_30,lowering_cost_high_30,deepening_cost_high_30,low_30,lowering_cost_low_30,deepening_cost_low_30,total_cost_high_30,total_cost_low_30,high_40,lowering_cost_high_40,deepening_cost_high_40,low_40,lowering_cost_low_40,deepening_cost_low_40,total_cost_high_40,total_cost_low_40,high_50,lowering_cost_high_50,deepening_cost_high_50,low_50,lowering_cost_low_50,deepening_cost_low_50,total_cost_high_50,total_cost_low_50,high_60,lowering_cost_high_60,deepening_cost_high_60,low_60,lowering_cost_low_60,deepening_cost_low_60,total_cost_high_60,total_cost_low_60,high_70,lowering_cost_high_70,deepening_cost_high_70,low_70,lowering_cost_low_70,deepening_cost_low_70,total_cost_high_70,total_cost_low_70,high_80,lowering_cost_high_80,deepening_cost_high_80,low_80,lowering_cost_low_80,deepening_cost_low_80,total_cost_high_80,total_cost_low_80,high_90,lowering_cost_high_90,deepening_cost_high_90,low_90,lowering_cost_low_90,deepening_cost_low_90,total_cost_high_90,total_cost_low_90,high_100,lowering_cost_high_100,deepening_cost_high_100,low_100,lowering_cost_low_100,deepening_cost_low_100,total_cost_high_100,total_cost_low_100,high_110,lowering_cost_high_110,deepening_cost_high_110,low_110,lowering_cost_low_110,deepening_cost_low_110,total_cost_high_110,total_cost_low_110,high_120,lowering_cost_high_120,deepening_cost_high_120,low_120,lowering_cost_low_120,deepening_cost_low_120,total_cost_high_120,total_cost_low_120,high_130,lowering_cost_high_130,deepening_cost_high_130,low_130,lowering_cost_low_130,deepening_cost_low_130,total_cost_high_130,total_cost_low_130,high_140,lowering_cost_high_140,deepening_cost_high_140,low_140,lowering_cost_low_140,deepening_cost_low_140,total_cost_high_140,total_cost_low_140,high_150,lowering_cost_high_150,deepening_cost_high_150,low_150,lowering_cost_low_150,deepening_cost_low_150,total_cost_high_150,total_cost_low_150,high_160,lowering_cost_high_160,deepening_cost_high_160,low_160,lowering_cost_low_160,deepening_cost_low_160,total_cost_high_160,total_cost_low_160,high_170,lowering_cost_high_170,deepening_cost_high_170,low_170,lowering_cost_low_170,deepening_cost_low_170,total_cost_high_170,total_cost_low_170,high_180,lowering_cost_high_180,deepening_cost_high_180,low_180,lowering_cost_low_180,deepening_cost_low_180,total_cost_high_180,total_cost_low_180,high_190,lowering_cost_high_190,deepening_cost_high_190,low_190,lowering_cost_low_190,deepening_cost_low_190,total_cost_high_190,total_cost_low_190,high_200,lowering_cost_high_200,deepening_cost_high_200,low_200,lowering_cost_low_200,deepening_cost_low_200,total_cost_high_200,total_cost_low_200,high_210,lowering_cost_high_210,deepening_cost_high_210,low_210,lowering_cost_low_210,deepening_cost_low_210,total_cost_high_210,total_cost_low_210,high_220,lowering_cost_high_220,deepening_cost_high_220,low_220,lowering_cost_low_220,deepening_cost_low_220,total_cost_high_220,total_cost_low_220,high_230,lowering_cost_high_230,deepening_cost_high_230,low_230,lowering_cost_low_230,deepening_cost_low_230,total_cost_high_230,total_cost_low_230,high_240,lowering_cost_high_240,deepening_cost_high_240,low_240,lowering_cost_low_240,deepening_cost_low_240,total_cost_high_240,total_cost_low_240,high_250,lowering_cost_high_250,deepening_cost_high_250,low_250,lowering_cost_low_250,deepening_cost_low_250,total_cost_high_250,total_cost_low_250,high_260,lowering_cost_high_260,deepening_cost_high_260,low_260,lowering_cost_low_260,deepening_cost_low_260,total_cost_high_260,total_cost_low_260,high_270,lowering_cost_high_270,deepening_cost_high_270,low_270,lowering_cost_low_270,deepening_cost_low_270,total_cost_high_270,total_cost_low_270,high_280,lowering_cost_high_280,deepening_cost_high_280,low_280,lowering_cost_low_280,deepening_cost_low_280,total_cost_high_280,total_cost_low_280,high_290,lowering_cost_high_290,deepening_cost_high_290,low_290,lowering_cost_low_290,deepening_cost_low_290,total_cost_high_290,total_cost_low_290,high_300,lowering_cost_high_300,deepening_cost_high_300,low_300,lowering_cost_low_300,deepening_cost_low_300,total_cost_high_300,total_cost_low_300,mt_ft_bls,high_mt,lowering_cost_high_mt,deepening_cost_high_mt,low_mt,lowering_cost_low_mt,deepening_cost_low_mt,total_cost_high_mt,total_cost_low_mt
WCR1990-013814,316.45452722429536,314.4341451592915,312.4137630942877,560,530,171.43692635868325,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462,343.8361494526687,failing,21758.623690571232,0,failing,21354.547277570462,0,21758.623690571232,21354.547277570462
WCR1990-013913,315.1560696890885,313.13571537996853,311.11536107084856,570,540,152.84031583693618,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,22888.463892915144,0,active,0,0,22888.463892915144,0,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,failing,22888.463892915144,0,failing,22484.39303109115,0,22888.463892915144,22484.39303109115,294.8533068184764,active,0,0,active,0,0,0,0
WCR1994-007335,869.833974588916,867.8053167948432,865.7766590007703,1340,1310,130.24942162377158,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,439.85351413889816,active,0,0,active,0,0,0,0
WCR1994-007390,1428.4011838793908,1426.3675896270802,1424.3339953747695,2110,2080,261.9886907907146,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,435.06209660028156,active,0,0,active,0,0,0,0
WCR1994-007467,297.0271913616832,295.00723099491734,292.98727062815146,500,470,200.61077788953838,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168,failing,17701.272937184855,11500,failing,17297.28086383168,11500,29201.272937184855,28797.28086383168,failing,17701.272937184855,11500,failing,17297.28086383168,11500,29201.272937184855,28797.28086383168,failing,17701.272937184855,11500,failing,17297.28086383168,11500,29201.272937184855,28797.28086383168,failing,17701.272937184855,11500,failing,17297.28086383168,11500,29201.272937184855,28797.28086383168,338.56465183145036,failing,17701.272937184855,0,failing,17297.28086383168,0,17701.272937184855,17297.28086383168
WCR1994-007793,475.253510346058,473.2301299692638,471.20674959246963,800,770,152.2223269710809,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,399.8495398969875,active,0,0,active,0,0,0,0
WCR1994-007819,631.977466010398,629.9517092816932,627.9259525529884,1000,970,131.66117365059085,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,218.15388652276283,active,0,0,active,0,0,0,0
WCR1997-007468,233.1001577868426,231.08168822840656,229.06321866997052,400,370,107.6100177424752,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739,failing,14093.678133002948,11500,failing,13689.984221315739,11500,25593.678133002948,25189.98422131574,failing,14093.678133002948,11500,failing,13689.984221315739,11500,25593.678133002948,25189.98422131574,failing,14093.678133002948,11500,failing,13689.984221315739,11500,25593.678133002948,25189.98422131574,failing,14093.678133002948,11500,failing,13689.984221315739,11500,25593.678133002948,25189.98422131574,253.20299873542433,failing,14093.678133002948,0,failing,13689.984221315739,0,14093.678133002948,13689.984221315739
WCR1998-006636,339.904452771326,337.88357963253094,335.86270649373586,585,555,132.75294066869927,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,failing,21913.729350626414,0,failing,21509.554722867397,0,21913.729350626414,21509.554722867397,244.82097038225194,active,0,0,active,0,0,0,0
WCR1998-006817,271.2960740817811,269.2766941804699,267.2573142791587,480,450,242.0972372586266,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,failing,18274.26857208413,11500,failing,17870.39259182189,11500,29774.26857208413,29370.39259182189,338.8221337248704,failing,18274.26857208413,0,failing,17870.39259182189,0,18274.26857208413,17870.39259182189
WCR1994-007792,227.79803514220606,225.75772537932784,223.7174156164496,400,370,183.64304151436733,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,failing,14628.258438355038,11500,failing,14220.196485779394,11500,26128.25843835504,25720.196485779394,310.5333136589654,failing,14628.258438355038,0,failing,14220.196485779394,0,14628.258438355038,14220.196485779394
WCR1996-006312,445.737407723557,443.7145320256744,441.69165632779175,NA,445.737407723557,216.85270893290115,Westside,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,failing,404.5751395765251,11500,failing,0,11500,11904.575139576526,11500,338.32281156487716,active,0,0,active,0,0,0,0
