WCRNumber,mean_ci_upper,pump_loc,mean_ci_lower,TotalCompletedDepth,tot_depth_msh,gwl_2019,gsp_name,high_10,lowering_cost_high_10,deepening_cost_high_10,low_10,lowering_cost_low_10,deepening_cost_low_10,total_cost_high_10,total_cost_low_10,high_20,lowering_cost_high_20,deepening_cost_high_20,low_20,lowering_cost_low_20,deepening_cost_low_20,total_cost_high_20,total_cost_low_20,high_30,lowering_cost_high_30,deepening_cost_high_30,low_30,lowering_cost_low_30,deepening_cost_low_30,total_cost_high_30,total_cost_low_30,high_40,lowering_cost_high_40,deepening_cost_high_40,low_40,lowering_cost_low_40,deepening_cost_low_40,total_cost_high_40,total_cost_low_40,high_50,lowering_cost_high_50,deepening_cost_high_50,low_50,lowering_cost_low_50,deepening_cost_low_50,total_cost_high_50,total_cost_low_50,high_60,lowering_cost_high_60,deepening_cost_high_60,low_60,lowering_cost_low_60,deepening_cost_low_60,total_cost_high_60,total_cost_low_60,high_70,lowering_cost_high_70,deepening_cost_high_70,low_70,lowering_cost_low_70,deepening_cost_low_70,total_cost_high_70,total_cost_low_70,high_80,lowering_cost_high_80,deepening_cost_high_80,low_80,lowering_cost_low_80,deepening_cost_low_80,total_cost_high_80,total_cost_low_80,high_90,lowering_cost_high_90,deepening_cost_high_90,low_90,lowering_cost_low_90,deepening_cost_low_90,total_cost_high_90,total_cost_low_90,high_100,lowering_cost_high_100,deepening_cost_high_100,low_100,lowering_cost_low_100,deepening_cost_low_100,total_cost_high_100,total_cost_low_100,high_110,lowering_cost_high_110,deepening_cost_high_110,low_110,lowering_cost_low_110,deepening_cost_low_110,total_cost_high_110,total_cost_low_110,high_120,lowering_cost_high_120,deepening_cost_high_120,low_120,lowering_cost_low_120,deepening_cost_low_120,total_cost_high_120,total_cost_low_120,high_130,lowering_cost_high_130,deepening_cost_high_130,low_130,lowering_cost_low_130,deepening_cost_low_130,total_cost_high_130,total_cost_low_130,high_140,lowering_cost_high_140,deepening_cost_high_140,low_140,lowering_cost_low_140,deepening_cost_low_140,total_cost_high_140,total_cost_low_140,high_150,lowering_cost_high_150,deepening_cost_high_150,low_150,lowering_cost_low_150,deepening_cost_low_150,total_cost_high_150,total_cost_low_150,high_160,lowering_cost_high_160,deepening_cost_high_160,low_160,lowering_cost_low_160,deepening_cost_low_160,total_cost_high_160,total_cost_low_160,high_170,lowering_cost_high_170,deepening_cost_high_170,low_170,lowering_cost_low_170,deepening_cost_low_170,total_cost_high_170,total_cost_low_170,high_180,lowering_cost_high_180,deepening_cost_high_180,low_180,lowering_cost_low_180,deepening_cost_low_180,total_cost_high_180,total_cost_low_180,high_190,lowering_cost_high_190,deepening_cost_high_190,low_190,lowering_cost_low_190,deepening_cost_low_190,total_cost_high_190,total_cost_low_190,high_200,lowering_cost_high_200,deepening_cost_high_200,low_200,lowering_cost_low_200,deepening_cost_low_200,total_cost_high_200,total_cost_low_200,high_210,lowering_cost_high_210,deepening_cost_high_210,low_210,lowering_cost_low_210,deepening_cost_low_210,total_cost_high_210,total_cost_low_210,high_220,lowering_cost_high_220,deepening_cost_high_220,low_220,lowering_cost_low_220,deepening_cost_low_220,total_cost_high_220,total_cost_low_220,high_230,lowering_cost_high_230,deepening_cost_high_230,low_230,lowering_cost_low_230,deepening_cost_low_230,total_cost_high_230,total_cost_low_230,high_240,lowering_cost_high_240,deepening_cost_high_240,low_240,lowering_cost_low_240,deepening_cost_low_240,total_cost_high_240,total_cost_low_240,high_250,lowering_cost_high_250,deepening_cost_high_250,low_250,lowering_cost_low_250,deepening_cost_low_250,total_cost_high_250,total_cost_low_250,high_260,lowering_cost_high_260,deepening_cost_high_260,low_260,lowering_cost_low_260,deepening_cost_low_260,total_cost_high_260,total_cost_low_260,high_270,lowering_cost_high_270,deepening_cost_high_270,low_270,lowering_cost_low_270,deepening_cost_low_270,total_cost_high_270,total_cost_low_270,high_280,lowering_cost_high_280,deepening_cost_high_280,low_280,lowering_cost_low_280,deepening_cost_low_280,total_cost_high_280,total_cost_low_280,high_290,lowering_cost_high_290,deepening_cost_high_290,low_290,lowering_cost_low_290,deepening_cost_low_290,total_cost_high_290,total_cost_low_290,high_300,lowering_cost_high_300,deepening_cost_high_300,low_300,lowering_cost_low_300,deepening_cost_low_300,total_cost_high_300,total_cost_low_300,mt_ft_bls,high_mt,lowering_cost_high_mt,deepening_cost_high_mt,low_mt,lowering_cost_low_mt,deepening_cost_low_mt,total_cost_high_mt,total_cost_low_mt
WCR0007035,198.20525167550298,196.1666061610566,194.1279606466102,333,303,167.17259575456046,Mc Mullin,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,10887.20393533898,0,active,0,0,10887.20393533898,0,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,failing,10887.20393533898,11500,failing,10479.474832449701,11500,22387.203935338977,21979.4748324497,247.74738863914405,failing,10887.20393533898,0,failing,10479.474832449701,0,10887.20393533898,10479.474832449701
WCR0019156,207.03996734156402,205,202.96003265843598,NA,207.03996734156402,185.82895705920927,Mc Mullin,active,0,0,active,0,0,0,0,failing,407.99346831280445,0,active,0,0,407.99346831280445,0,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500,303.8691744326566,failing,407.99346831280445,11500,failing,0,11500,11907.993468312805,11500
WCR0027565,160.20211853787063,158.16586573168135,156.12961292549207,272,242,148.38518604678887,Mc Mullin,failing,8587.038707450793,0,active,0,0,8587.038707450793,0,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,failing,8587.038707450793,11500,failing,8179.788146212937,11500,20087.038707450793,19679.788146212937,198.7177601183672,failing,8587.038707450793,0,failing,8179.788146212937,0,8587.038707450793,8179.788146212937
WCR0029839,134.53301752667238,132.5,130.46698247332762,200,170,113.44613789399484,Mc Mullin,active,0,0,active,0,0,0,0,failing,3953.3017526672384,0,active,0,0,3953.3017526672384,0,failing,3953.3017526672384,0,failing,3546.6982473327616,0,3953.3017526672384,3546.6982473327616,failing,3953.3017526672384,0,failing,3546.6982473327616,0,3953.3017526672384,3546.6982473327616,failing,3953.3017526672384,0,failing,3546.6982473327616,0,3953.3017526672384,3546.6982473327616,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763,176.50587293172666,failing,3953.3017526672384,11500,failing,3546.6982473327616,11500,15453.301752667237,15046.698247332763
WCR0036094,137.03301752667238,135,132.96698247332762,200,170,113.44613789399484,Mc Mullin,active,0,0,active,0,0,0,0,failing,3703.3017526672384,0,active,0,0,3703.3017526672384,0,failing,3703.3017526672384,0,failing,3296.6982473327616,0,3703.3017526672384,3296.6982473327616,failing,3703.3017526672384,0,failing,3296.6982473327616,0,3703.3017526672384,3296.6982473327616,failing,3703.3017526672384,0,failing,3296.6982473327616,0,3703.3017526672384,3296.6982473327616,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763,176.50587293172666,failing,3703.3017526672384,11500,failing,3296.6982473327616,11500,15203.301752667237,14796.698247332763
WCR0041354,128.53396567543885,126.5,124.46603432456114,220,190,113.44613789399484,Mc Mullin,active,0,0,active,0,0,0,0,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,failing,6553.396567543887,11500,failing,6146.603432456115,11500,18053.39656754389,17646.603432456115,176.50587293172666,failing,6553.396567543887,0,failing,6146.603432456115,0,6553.396567543887,6146.603432456115
WCR0046568,210.76723941026,208.7278683394665,206.68849726867302,358,328,109.42916375795534,Mc Mullin,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,12131.150273132698,0,active,0,0,12131.150273132698,0,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,0,failing,11723.276058974,0,12131.150273132698,11723.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,failing,12131.150273132698,11500,failing,11723.276058974,11500,23631.1502731327,23223.276058974,202.45467016670415,active,0,0,active,0,0,0,0
WCR0046742,183.81885295444008,181.7810762534592,179.7432995524783,310,280,115.78133817720102,Mc Mullin,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,0,failing,9618.114704555992,0,10025.670044752169,9618.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,failing,10025.670044752169,11500,failing,9618.114704555992,11500,21525.67004475217,21118.114704555992,164.9412027602212,active,0,0,active,0,0,0,0
WCR0057288,143.0724950879514,141.0749516412097,139.077408194468,208,178,81.41273149700396,Mc Mullin,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,3892.2591805531993,0,active,0,0,3892.2591805531993,0,failing,3892.2591805531993,0,failing,3492.750491204859,0,3892.2591805531993,3492.750491204859,failing,3892.2591805531993,0,failing,3492.750491204859,0,3892.2591805531993,3492.750491204859,failing,3892.2591805531993,0,failing,3492.750491204859,0,3892.2591805531993,3492.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,failing,3892.2591805531993,11500,failing,3492.750491204859,11500,15392.2591805532,14992.750491204859,133.2680521494522,active,0,0,active,0,0,0,0
