WCRNumber,mean_ci_upper,pump_loc,mean_ci_lower,TotalCompletedDepth,tot_depth_msh,gwl_2019,gsp_name,high_10,lowering_cost_high_10,deepening_cost_high_10,low_10,lowering_cost_low_10,deepening_cost_low_10,total_cost_high_10,total_cost_low_10,high_20,lowering_cost_high_20,deepening_cost_high_20,low_20,lowering_cost_low_20,deepening_cost_low_20,total_cost_high_20,total_cost_low_20,high_30,lowering_cost_high_30,deepening_cost_high_30,low_30,lowering_cost_low_30,deepening_cost_low_30,total_cost_high_30,total_cost_low_30,high_40,lowering_cost_high_40,deepening_cost_high_40,low_40,lowering_cost_low_40,deepening_cost_low_40,total_cost_high_40,total_cost_low_40,high_50,lowering_cost_high_50,deepening_cost_high_50,low_50,lowering_cost_low_50,deepening_cost_low_50,total_cost_high_50,total_cost_low_50,high_60,lowering_cost_high_60,deepening_cost_high_60,low_60,lowering_cost_low_60,deepening_cost_low_60,total_cost_high_60,total_cost_low_60,high_70,lowering_cost_high_70,deepening_cost_high_70,low_70,lowering_cost_low_70,deepening_cost_low_70,total_cost_high_70,total_cost_low_70,high_80,lowering_cost_high_80,deepening_cost_high_80,low_80,lowering_cost_low_80,deepening_cost_low_80,total_cost_high_80,total_cost_low_80,high_90,lowering_cost_high_90,deepening_cost_high_90,low_90,lowering_cost_low_90,deepening_cost_low_90,total_cost_high_90,total_cost_low_90,high_100,lowering_cost_high_100,deepening_cost_high_100,low_100,lowering_cost_low_100,deepening_cost_low_100,total_cost_high_100,total_cost_low_100,high_110,lowering_cost_high_110,deepening_cost_high_110,low_110,lowering_cost_low_110,deepening_cost_low_110,total_cost_high_110,total_cost_low_110,high_120,lowering_cost_high_120,deepening_cost_high_120,low_120,lowering_cost_low_120,deepening_cost_low_120,total_cost_high_120,total_cost_low_120,high_130,lowering_cost_high_130,deepening_cost_high_130,low_130,lowering_cost_low_130,deepening_cost_low_130,total_cost_high_130,total_cost_low_130,high_140,lowering_cost_high_140,deepening_cost_high_140,low_140,lowering_cost_low_140,deepening_cost_low_140,total_cost_high_140,total_cost_low_140,high_150,lowering_cost_high_150,deepening_cost_high_150,low_150,lowering_cost_low_150,deepening_cost_low_150,total_cost_high_150,total_cost_low_150,high_160,lowering_cost_high_160,deepening_cost_high_160,low_160,lowering_cost_low_160,deepening_cost_low_160,total_cost_high_160,total_cost_low_160,high_170,lowering_cost_high_170,deepening_cost_high_170,low_170,lowering_cost_low_170,deepening_cost_low_170,total_cost_high_170,total_cost_low_170,high_180,lowering_cost_high_180,deepening_cost_high_180,low_180,lowering_cost_low_180,deepening_cost_low_180,total_cost_high_180,total_cost_low_180,high_190,lowering_cost_high_190,deepening_cost_high_190,low_190,lowering_cost_low_190,deepening_cost_low_190,total_cost_high_190,total_cost_low_190,high_200,lowering_cost_high_200,deepening_cost_high_200,low_200,lowering_cost_low_200,deepening_cost_low_200,total_cost_high_200,total_cost_low_200,high_210,lowering_cost_high_210,deepening_cost_high_210,low_210,lowering_cost_low_210,deepening_cost_low_210,total_cost_high_210,total_cost_low_210,high_220,lowering_cost_high_220,deepening_cost_high_220,low_220,lowering_cost_low_220,deepening_cost_low_220,total_cost_high_220,total_cost_low_220,high_230,lowering_cost_high_230,deepening_cost_high_230,low_230,lowering_cost_low_230,deepening_cost_low_230,total_cost_high_230,total_cost_low_230,high_240,lowering_cost_high_240,deepening_cost_high_240,low_240,lowering_cost_low_240,deepening_cost_low_240,total_cost_high_240,total_cost_low_240,high_250,lowering_cost_high_250,deepening_cost_high_250,low_250,lowering_cost_low_250,deepening_cost_low_250,total_cost_high_250,total_cost_low_250,high_260,lowering_cost_high_260,deepening_cost_high_260,low_260,lowering_cost_low_260,deepening_cost_low_260,total_cost_high_260,total_cost_low_260,high_270,lowering_cost_high_270,deepening_cost_high_270,low_270,lowering_cost_low_270,deepening_cost_low_270,total_cost_high_270,total_cost_low_270,high_280,lowering_cost_high_280,deepening_cost_high_280,low_280,lowering_cost_low_280,deepening_cost_low_280,total_cost_high_280,total_cost_low_280,high_290,lowering_cost_high_290,deepening_cost_high_290,low_290,lowering_cost_low_290,deepening_cost_low_290,total_cost_high_290,total_cost_low_290,high_300,lowering_cost_high_300,deepening_cost_high_300,low_300,lowering_cost_low_300,deepening_cost_low_300,total_cost_high_300,total_cost_low_300,mt_ft_bls,high_mt,lowering_cost_high_mt,deepening_cost_high_mt,low_mt,lowering_cost_low_mt,deepening_cost_low_mt,total_cost_high_mt,total_cost_low_mt
WCR0237469,215.1748627126561,213.13524391133916,211.0956251100222,360,330,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,failing,11890.437488997779,11500,failing,11482.51372873439,11500,23390.437488997777,22982.51372873439,232.40137051950697,failing,11890.437488997779,0,failing,11482.51372873439,0,11890.437488997779,11482.51372873439
WCR0277597,212.038159142183,210,207.961840857817,320,290,155.6050931956172,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,failing,8203.8159142183,11500,failing,7796.184085781701,11500,19703.8159142183,19296.1840857817,275.4832046652796,failing,8203.8159142183,0,failing,7796.184085781701,0,8203.8159142183,7796.184085781701
WCR0294953,182.03658333882194,180,177.96341666117806,280,250,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,7203.658333882194,0,active,0,0,7203.658333882194,0,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,failing,7203.658333882194,11500,failing,6796.341666117806,11500,18703.658333882195,18296.341666117805,232.40137051950697,failing,7203.658333882194,0,failing,6796.341666117806,0,7203.658333882194,6796.341666117806
WCR0298698,323.70976305367105,321.66493270833337,319.6201023629957,530,500,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,failing,18037.989763700432,0,failing,17629.023694632895,0,18037.989763700432,17629.023694632895,232.40137051950697,active,0,0,active,0,0,0,0
WCR0309882,316.5448303453377,314.5,312.4551696546623,530,500,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,failing,18754.48303453377,0,failing,18345.51696546623,0,18754.48303453377,18345.51696546623,232.40137051950697,active,0,0,active,0,0,0,0
WCR0317488,182.03738675957285,180,177.96261324042715,300,270,155.6050931956172,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,0,failing,8796.261324042714,0,9203.738675957286,8796.261324042714,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716,275.4832046652796,failing,9203.738675957286,11500,failing,8796.261324042714,11500,20703.738675957284,20296.261324042716
WCR0326903,317.2549534114604,315.21039367405484,313.1658339366493,520,490,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,failing,17683.41660633507,0,failing,17274.50465885396,0,17683.41660633507,17274.50465885396,232.40137051950697,active,0,0,active,0,0,0,0
WCR1991-012927,177.5849244079973,175.54753764842445,173.5101508888516,300,270,76.59397078466407,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,9648.98491111484,0,active,0,0,9648.98491111484,0,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,0,failing,9241.507559200269,0,9648.98491111484,9241.507559200269,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,failing,9648.98491111484,11500,failing,9241.507559200269,11500,21148.98491111484,20741.50755920027,167.76884177151882,active,0,0,active,0,0,0,0
WCR1991-013432,165.15742427152992,163.12084093270798,161.08425759388604,280,250,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,failing,8891.574240611397,11500,failing,8484.257572847007,11500,20391.574240611397,19984.257572847007,194.6180729624517,failing,8891.574240611397,0,failing,8484.257572847007,0,8891.574240611397,8484.257572847007
WCR1991-013688,152.78674618699955,150.75099942919022,148.71525267138088,260,230,128.64927838399464,James (Kings),active,0,0,active,0,0,0,0,active,0,0,active,0,0,0,0,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,0,failing,7721.325381300045,0,8128.474732861912,7721.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045,232.40137051950697,failing,8128.474732861912,11500,failing,7721.325381300045,11500,19628.474732861912,19221.325381300045
